image,label
train/images/3_png.rf.6f153785f1c2373db985f262bced9ad9.png,train/labels/3_png.rf.6f153785f1c2373db985f262bced9ad9.txt
train/images/51_png.rf.0d0edb7da833d06ab4bf23862d37fccf.png,train/labels/51_png.rf.0d0edb7da833d06ab4bf23862d37fccf.txt
train/images/53_png.rf.5ac0d49c81e88af406e126134c3e3b87.png,train/labels/53_png.rf.5ac0d49c81e88af406e126134c3e3b87.txt
train/images/104_png.rf.cfacba5cd5c5f096662b0d4feb1a5749.png,train/labels/104_png.rf.cfacba5cd5c5f096662b0d4feb1a5749.txt
train/images/117_png.rf.066548a7df1e29f8fbc9a41ed5f1e8aa.png,train/labels/117_png.rf.066548a7df1e29f8fbc9a41ed5f1e8aa.txt
train/images/109_png.rf.3684088ed0c9a90b934fa1d084ed5f16.png,train/labels/109_png.rf.3684088ed0c9a90b934fa1d084ed5f16.txt
train/images/Screenshot-2025-01-30-172124_png.rf.689ec495244cca7e0d2f07c81e83e4fe.png,train/labels/Screenshot-2025-01-30-172124_png.rf.689ec495244cca7e0d2f07c81e83e4fe.txt
train/images/45_png.rf.67d886f869fdee11726f2bad45df27a3.png,train/labels/45_png.rf.67d886f869fdee11726f2bad45df27a3.txt
train/images/18_png.rf.7b12b719394b7591e99e328bc440bf8c.png,train/labels/18_png.rf.7b12b719394b7591e99e328bc440bf8c.txt
train/images/93_png.rf.3baffc1b5377f3d5061c9bf1a096cfb1.png,train/labels/93_png.rf.3baffc1b5377f3d5061c9bf1a096cfb1.txt
train/images/Screenshot-2025-01-30-170357_png.rf.8975a678a6ee86debb245aa6bc911445.png,train/labels/Screenshot-2025-01-30-170357_png.rf.8975a678a6ee86debb245aa6bc911445.txt
train/images/90_png.rf.ead97bca26fbf7e0f257802a67fea620.png,train/labels/90_png.rf.ead97bca26fbf7e0f257802a67fea620.txt
train/images/68_png.rf.10990b43ff02e316e8f421cd33293279.png,train/labels/68_png.rf.10990b43ff02e316e8f421cd33293279.txt
train/images/77_png.rf.11657f35af6312ca83f2909c1b2b1d9a.png,train/labels/77_png.rf.11657f35af6312ca83f2909c1b2b1d9a.txt
train/images/Screenshot-2025-01-29-184246_png.rf.5aadfb5ff34e37c067723220c7da01fe.png,train/labels/Screenshot-2025-01-29-184246_png.rf.5aadfb5ff34e37c067723220c7da01fe.txt
train/images/35_png.rf.5ee2f26cfa39c091d65b7ab5002b7916.png,train/labels/35_png.rf.5ee2f26cfa39c091d65b7ab5002b7916.txt
train/images/Screenshot-2025-01-29-184050_png.rf.59dfbff20885ab8dcc88f48ef0a52b99.png,train/labels/Screenshot-2025-01-29-184050_png.rf.59dfbff20885ab8dcc88f48ef0a52b99.txt
train/images/89_JPG.rf.a178bc176dcdfda71638c353735ff3e1.png,train/labels/89_JPG.rf.a178bc176dcdfda71638c353735ff3e1.txt
train/images/Screenshot-2025-01-30-103629_png.rf.281a50d535193f5287755120194506be.png,train/labels/Screenshot-2025-01-30-103629_png.rf.281a50d535193f5287755120194506be.txt
train/images/225_JPG.rf.c8ff44a1a12043aff9c6f3881e075af3.png,train/labels/225_JPG.rf.c8ff44a1a12043aff9c6f3881e075af3.txt
train/images/Screenshot-2025-01-30-092112_png.rf.0d245309400678d541bb4dd85feb6474.png,train/labels/Screenshot-2025-01-30-092112_png.rf.0d245309400678d541bb4dd85feb6474.txt
train/images/173_JPG.rf.8df07c6cdcad21d8bf347969311960b0.png,train/labels/173_JPG.rf.8df07c6cdcad21d8bf347969311960b0.txt
train/images/301_JPG.rf.9a42d6f34d0fd471da917fe05aa8d57f.png,train/labels/301_JPG.rf.9a42d6f34d0fd471da917fe05aa8d57f.txt
train/images/264_JPG.rf.7972923788034db8074a87796583e2be.png,train/labels/264_JPG.rf.7972923788034db8074a87796583e2be.txt
train/images/Screenshot-2025-01-30-103602_png.rf.ab5194a9c2bfcd6023f45472965e96af.png,train/labels/Screenshot-2025-01-30-103602_png.rf.ab5194a9c2bfcd6023f45472965e96af.txt
train/images/140_JPG.rf.561a4822efd31617bb25914a56456a04.png,train/labels/140_JPG.rf.561a4822efd31617bb25914a56456a04.txt
train/images/Screenshot-2025-01-30-091841_png.rf.f3942adfb76beb9c19cd03659f2928c4.png,train/labels/Screenshot-2025-01-30-091841_png.rf.f3942adfb76beb9c19cd03659f2928c4.txt
train/images/238_JPG.rf.378996222252855877ca5c228ca906ba.png,train/labels/238_JPG.rf.378996222252855877ca5c228ca906ba.txt
train/images/Screenshot-2025-01-30-091917_png.rf.a1c3f31f637347413d5ee768d33b4746.png,train/labels/Screenshot-2025-01-30-091917_png.rf.a1c3f31f637347413d5ee768d33b4746.txt
train/images/38_JPG.rf.7b62ad693ee8297b86b6f8d6142fa60d.png,train/labels/38_JPG.rf.7b62ad693ee8297b86b6f8d6142fa60d.txt
train/images/Screenshot-2025-01-30-164645_png.rf.b54aaaec57e3224431285a52f8f2985b.png,train/labels/Screenshot-2025-01-30-164645_png.rf.b54aaaec57e3224431285a52f8f2985b.txt
train/images/Screenshot-2025-01-29-154648_png.rf.aa9f406d0218c8e33b96970256ec4a7a.png,train/labels/Screenshot-2025-01-29-154648_png.rf.aa9f406d0218c8e33b96970256ec4a7a.txt
train/images/178_JPG.rf.790dfe0584cbdee1d950690e386941dc.png,train/labels/178_JPG.rf.790dfe0584cbdee1d950690e386941dc.txt
train/images/130_JPG.rf.7c3fa72a096e09d03aa0d2a7c71a5eac.png,train/labels/130_JPG.rf.7c3fa72a096e09d03aa0d2a7c71a5eac.txt
train/images/Screenshot-2025-01-29-170506_png.rf.ac1a64364775b346a80ff5fc4c514af1.png,train/labels/Screenshot-2025-01-29-170506_png.rf.ac1a64364775b346a80ff5fc4c514af1.txt
train/images/284_JPG.rf.6c70d2f7f2c8beaacbcc9f86467ac9dc.png,train/labels/284_JPG.rf.6c70d2f7f2c8beaacbcc9f86467ac9dc.txt
train/images/184_JPG.rf.58326616eea9d826665f8783c7855772.png,train/labels/184_JPG.rf.58326616eea9d826665f8783c7855772.txt
train/images/88_png.rf.c522bd166d8a518c31353f048467adde.png,train/labels/88_png.rf.c522bd166d8a518c31353f048467adde.txt
train/images/186_JPG.rf.c5e48a7ac5883cbdaf0884226ee7ea47.png,train/labels/186_JPG.rf.c5e48a7ac5883cbdaf0884226ee7ea47.txt
train/images/171_JPG.rf.779224d82e525c713317fe494fec8d9c.png,train/labels/171_JPG.rf.779224d82e525c713317fe494fec8d9c.txt
train/images/200_JPG.rf.e6502145b4e282795e66bcf8432cd561.png,train/labels/200_JPG.rf.e6502145b4e282795e66bcf8432cd561.txt
train/images/201_JPG.rf.fd20373ae845b92383ac452689b46b1b.png,train/labels/201_JPG.rf.fd20373ae845b92383ac452689b46b1b.txt
train/images/Screenshot-2025-01-30-170636_png.rf.85b708f8ae68e17b7b4dcb0769054676.png,train/labels/Screenshot-2025-01-30-170636_png.rf.85b708f8ae68e17b7b4dcb0769054676.txt
train/images/189_JPG.rf.126445a24ae98b09b927c0840c06548b.png,train/labels/189_JPG.rf.126445a24ae98b09b927c0840c06548b.txt
train/images/Screenshot-2025-01-30-143945_png.rf.6314a3f99e126a0c0b149a6ba73104bb.png,train/labels/Screenshot-2025-01-30-143945_png.rf.6314a3f99e126a0c0b149a6ba73104bb.txt
train/images/129_JPG.rf.ca7fc265a7af9d150dcc9bb8f1216149.png,train/labels/129_JPG.rf.ca7fc265a7af9d150dcc9bb8f1216149.txt
train/images/181_JPG.rf.73ff1e1d6df7070e665aa26b070619fb.png,train/labels/181_JPG.rf.73ff1e1d6df7070e665aa26b070619fb.txt
train/images/16_JPG.rf.0a89193285f12646955e7006a328f21d.png,train/labels/16_JPG.rf.0a89193285f12646955e7006a328f21d.txt
train/images/113_JPG.rf.c4ffcd8e4ad29b7c531f6bc759806faf.png,train/labels/113_JPG.rf.c4ffcd8e4ad29b7c531f6bc759806faf.txt
train/images/164_JPG.rf.0e1025a3afbbc6f51067d56de2c2aea3.png,train/labels/164_JPG.rf.0e1025a3afbbc6f51067d56de2c2aea3.txt
train/images/20_JPG.rf.9f706f74d6074ff1e73fbd391b4cd115.png,train/labels/20_JPG.rf.9f706f74d6074ff1e73fbd391b4cd115.txt
train/images/174_JPG.rf.6d598669ab9b1e3b09e31fef2ac17915.png,train/labels/174_JPG.rf.6d598669ab9b1e3b09e31fef2ac17915.txt
train/images/81_JPG.rf.4ab3d92282315456d61287d796b53bdb.png,train/labels/81_JPG.rf.4ab3d92282315456d61287d796b53bdb.txt
train/images/19_JPG.rf.3641cf56a95262ee1ec4ed817462dbcb.png,train/labels/19_JPG.rf.3641cf56a95262ee1ec4ed817462dbcb.txt
train/images/197_JPG.rf.1fd9c405e877f3d03a702286ca00f688.png,train/labels/197_JPG.rf.1fd9c405e877f3d03a702286ca00f688.txt
train/images/155_JPG.rf.550137341472090f0c4d445202d2dad4.png,train/labels/155_JPG.rf.550137341472090f0c4d445202d2dad4.txt
train/images/Screenshot-2025-01-31-095828_png.rf.dcb0ca5e4e279df0fe8cbaed256f8942.png,train/labels/Screenshot-2025-01-31-095828_png.rf.dcb0ca5e4e279df0fe8cbaed256f8942.txt
train/images/254_JPG.rf.ee23870f890635e8695291aba3aa21ad.png,train/labels/254_JPG.rf.ee23870f890635e8695291aba3aa21ad.txt
train/images/249_JPG.rf.1719f3dbcd14c04ed41fe3fba799f0d1.png,train/labels/249_JPG.rf.1719f3dbcd14c04ed41fe3fba799f0d1.txt
train/images/Screenshot-2025-01-30-095015_png.rf.4181a268a06e86ed69a64ea0b9b271f8.png,train/labels/Screenshot-2025-01-30-095015_png.rf.4181a268a06e86ed69a64ea0b9b271f8.txt
train/images/13_JPG.rf.5903012253f50edf5d4145ed2a07e194.png,train/labels/13_JPG.rf.5903012253f50edf5d4145ed2a07e194.txt
train/images/212_JPG.rf.7b067468df2865b43f5a847b1bbb8a95.png,train/labels/212_JPG.rf.7b067468df2865b43f5a847b1bbb8a95.txt
train/images/235_JPG.rf.d868705473913ed36824dfb746ab53dd.png,train/labels/235_JPG.rf.d868705473913ed36824dfb746ab53dd.txt
train/images/172_JPG.rf.16559ad51cb66969c4b6aa2604d658ec.png,train/labels/172_JPG.rf.16559ad51cb66969c4b6aa2604d658ec.txt
train/images/148_JPG.rf.3e1229ed05d51a0ebaea92b6f2a9bc0a.png,train/labels/148_JPG.rf.3e1229ed05d51a0ebaea92b6f2a9bc0a.txt
train/images/289_JPG.rf.7ff513e08dfa1607e21ac25a57eb99d5.png,train/labels/289_JPG.rf.7ff513e08dfa1607e21ac25a57eb99d5.txt
train/images/205_JPG.rf.b67dcf576eb58b4bcbdcf642ab9d0344.png,train/labels/205_JPG.rf.b67dcf576eb58b4bcbdcf642ab9d0344.txt
train/images/Screenshot-2025-01-29-170705_png.rf.a130f0e023cc5249b138d12b402c6ade.png,train/labels/Screenshot-2025-01-29-170705_png.rf.a130f0e023cc5249b138d12b402c6ade.txt
train/images/22_JPG.rf.70064e79415409de27aa9ef0bc6f1c96.png,train/labels/22_JPG.rf.70064e79415409de27aa9ef0bc6f1c96.txt
train/images/Screenshot-2025-01-29-170236_png.rf.881d4c7055a8533a59654628d804a02d.png,train/labels/Screenshot-2025-01-29-170236_png.rf.881d4c7055a8533a59654628d804a02d.txt
train/images/Screenshot-2025-01-30-092127_png.rf.6bceae2d435732d57f7da946d1b6dc2e.png,train/labels/Screenshot-2025-01-30-092127_png.rf.6bceae2d435732d57f7da946d1b6dc2e.txt
train/images/51_JPG.rf.14617c8d2248fdd837008b0564929485.png,train/labels/51_JPG.rf.14617c8d2248fdd837008b0564929485.txt
train/images/114_JPG.rf.89bc88c179ab1ff6ebe843f5d907d0f9.png,train/labels/114_JPG.rf.89bc88c179ab1ff6ebe843f5d907d0f9.txt
train/images/157_JPG.rf.6546ec2151b00d64b996909cb3b40762.png,train/labels/157_JPG.rf.6546ec2151b00d64b996909cb3b40762.txt
train/images/Screenshot-2025-01-30-111705_png.rf.cc358132501b100d7bdd63b75b8358b5.png,train/labels/Screenshot-2025-01-30-111705_png.rf.cc358132501b100d7bdd63b75b8358b5.txt
train/images/141_JPG.rf.dae42f7da9b06e9ccbeff2b8d30fa26a.png,train/labels/141_JPG.rf.dae42f7da9b06e9ccbeff2b8d30fa26a.txt
train/images/209_JPG.rf.5b71f1285a9b93e095b3920fe8ce6d69.png,train/labels/209_JPG.rf.5b71f1285a9b93e095b3920fe8ce6d69.txt
train/images/226_JPG.rf.69a874db7f7f0811a85af11392d2636e.png,train/labels/226_JPG.rf.69a874db7f7f0811a85af11392d2636e.txt
train/images/223_JPG.rf.f37239e12ce9b000d3bf6c65708c730a.png,train/labels/223_JPG.rf.f37239e12ce9b000d3bf6c65708c730a.txt
train/images/Screenshot-2025-01-30-092303_png.rf.654588de5b97852b7d1c089be9ce415d.png,train/labels/Screenshot-2025-01-30-092303_png.rf.654588de5b97852b7d1c089be9ce415d.txt
train/images/Screenshot-2025-01-30-101011_png.rf.904f0c7d514473485adf4cef049f8a15.png,train/labels/Screenshot-2025-01-30-101011_png.rf.904f0c7d514473485adf4cef049f8a15.txt
train/images/101_JPG.rf.3e00709f348a60c028baf7c3dedc0917.png,train/labels/101_JPG.rf.3e00709f348a60c028baf7c3dedc0917.txt
train/images/273_JPG.rf.d17ff13296a0661d92a26d57ef1fa368.png,train/labels/273_JPG.rf.d17ff13296a0661d92a26d57ef1fa368.txt
train/images/Screenshot-2025-01-30-143743_png.rf.16dc8944da1f3116392b0d2c0f83ea2c.png,train/labels/Screenshot-2025-01-30-143743_png.rf.16dc8944da1f3116392b0d2c0f83ea2c.txt
train/images/83_JPG.rf.4c3e20224e31990e264db532df57134e.png,train/labels/83_JPG.rf.4c3e20224e31990e264db532df57134e.txt
train/images/206_JPG.rf.3dfe3afc42a4a6b30f9359793ebdf27d.png,train/labels/206_JPG.rf.3dfe3afc42a4a6b30f9359793ebdf27d.txt
train/images/11_JPG.rf.5ea6b4ddc63f41e9fd2bbdf65b91b2b3.png,train/labels/11_JPG.rf.5ea6b4ddc63f41e9fd2bbdf65b91b2b3.txt
train/images/Screenshot-2025-01-30-104018_png.rf.764b3367a1856e645d520f8391e45d65.png,train/labels/Screenshot-2025-01-30-104018_png.rf.764b3367a1856e645d520f8391e45d65.txt
train/images/91_JPG.rf.03c89941a2d6de8425d347b17e3e497b.png,train/labels/91_JPG.rf.03c89941a2d6de8425d347b17e3e497b.txt
train/images/131_JPG.rf.deeeb8aff963a57747adce9770b8a6a7.png,train/labels/131_JPG.rf.deeeb8aff963a57747adce9770b8a6a7.txt
train/images/Screenshot-2025-01-30-170514_png.rf.b3da53a9d9c04d687c2b61e6646e3f03.png,train/labels/Screenshot-2025-01-30-170514_png.rf.b3da53a9d9c04d687c2b61e6646e3f03.txt
train/images/Screenshot-2025-01-30-105407_png.rf.6b39718ff9bd73f6beab461af819094b.png,train/labels/Screenshot-2025-01-30-105407_png.rf.6b39718ff9bd73f6beab461af819094b.txt
train/images/250_JPG.rf.6b7570e0a6a0e5d3a2c52f11507676d4.png,train/labels/250_JPG.rf.6b7570e0a6a0e5d3a2c52f11507676d4.txt
train/images/47_JPG.rf.682a6555e591cdc1c4950e8ada65930f.png,train/labels/47_JPG.rf.682a6555e591cdc1c4950e8ada65930f.txt
train/images/71_JPG.rf.53a19b2e4091c700e42e3ccb83edd76a.png,train/labels/71_JPG.rf.53a19b2e4091c700e42e3ccb83edd76a.txt
train/images/Screenshot-2025-01-30-092001_png.rf.4447bccc55a01c0f50be6bcd832e1ec0.png,train/labels/Screenshot-2025-01-30-092001_png.rf.4447bccc55a01c0f50be6bcd832e1ec0.txt
train/images/139_JPG.rf.99162428122917de8d2d4d7c3117976b.png,train/labels/139_JPG.rf.99162428122917de8d2d4d7c3117976b.txt
train/images/234_JPG.rf.66cb5dc0256e51281b6bda9014c2733b.png,train/labels/234_JPG.rf.66cb5dc0256e51281b6bda9014c2733b.txt
train/images/295_JPG.rf.4e656abd9257c6102babdfec961e4e41.png,train/labels/295_JPG.rf.4e656abd9257c6102babdfec961e4e41.txt
train/images/146_JPG.rf.c9fdcac8f735f452f29c481238cd4a39.png,train/labels/146_JPG.rf.c9fdcac8f735f452f29c481238cd4a39.txt
train/images/163_JPG.rf.38860f3ccc01d33877ab9a149bccd14b.png,train/labels/163_JPG.rf.38860f3ccc01d33877ab9a149bccd14b.txt
train/images/147_JPG.rf.60394fde793781652b8002f0cbf2e246.png,train/labels/147_JPG.rf.60394fde793781652b8002f0cbf2e246.txt
train/images/123_JPG.rf.65234809de51b45f2464249cd9351dce.png,train/labels/123_JPG.rf.65234809de51b45f2464249cd9351dce.txt
train/images/183_JPG.rf.767785dc0e8e89e76659170f3dc011a8.png,train/labels/183_JPG.rf.767785dc0e8e89e76659170f3dc011a8.txt
train/images/Screenshot-2025-01-30-100925_png.rf.3aba75d53bed97f3e6c36429b61b18af.png,train/labels/Screenshot-2025-01-30-100925_png.rf.3aba75d53bed97f3e6c36429b61b18af.txt
train/images/Screenshot-2025-01-30-091411_png.rf.6bb0b6471f4402069de7b4dcb5605525.png,train/labels/Screenshot-2025-01-30-091411_png.rf.6bb0b6471f4402069de7b4dcb5605525.txt
train/images/134_JPG.rf.6c5fa7655b7ea5802b1a886032a2a700.png,train/labels/134_JPG.rf.6c5fa7655b7ea5802b1a886032a2a700.txt
train/images/127_JPG.rf.c8417f5e7abd9f61fdfa3b864178ebcc.png,train/labels/127_JPG.rf.c8417f5e7abd9f61fdfa3b864178ebcc.txt
train/images/179_JPG.rf.3bb6896ab224b114ffc0664e2aee4f44.png,train/labels/179_JPG.rf.3bb6896ab224b114ffc0664e2aee4f44.txt
train/images/213_JPG.rf.ea3a93ca034f716e64faca3d88e931fb.png,train/labels/213_JPG.rf.ea3a93ca034f716e64faca3d88e931fb.txt
train/images/236_JPG.rf.afad005f1a687fc337aca57707b6c6da.png,train/labels/236_JPG.rf.afad005f1a687fc337aca57707b6c6da.txt
train/images/7_JPG.rf.a929182a11facb1c990bfec5ee77bae9.png,train/labels/7_JPG.rf.a929182a11facb1c990bfec5ee77bae9.txt
train/images/266_JPG.rf.ba27f03c9d506b798f39c235533a486f.png,train/labels/266_JPG.rf.ba27f03c9d506b798f39c235533a486f.txt
train/images/292_JPG.rf.4a8b8232c8eae8c43d274eb693d73c8c.png,train/labels/292_JPG.rf.4a8b8232c8eae8c43d274eb693d73c8c.txt
train/images/55_JPG.rf.39812ddf6afbf660581c85b4377eca60.png,train/labels/55_JPG.rf.39812ddf6afbf660581c85b4377eca60.txt
train/images/199_JPG.rf.039f38a6430e2491f79db75101e400ac.png,train/labels/199_JPG.rf.039f38a6430e2491f79db75101e400ac.txt
train/images/300_JPG.rf.899acb8f590ba30594974fa950493557.png,train/labels/300_JPG.rf.899acb8f590ba30594974fa950493557.txt
train/images/167_JPG.rf.cd249a50f343d892acb3ddeafa32b198.png,train/labels/167_JPG.rf.cd249a50f343d892acb3ddeafa32b198.txt
train/images/262_JPG.rf.6c6cc3bc60018294cf4288a14906cc71.png,train/labels/262_JPG.rf.6c6cc3bc60018294cf4288a14906cc71.txt
train/images/187_JPG.rf.8b2c9e4efa6f033dfec5016d2d7e38cd.png,train/labels/187_JPG.rf.8b2c9e4efa6f033dfec5016d2d7e38cd.txt
train/images/182_JPG.rf.f08e41e0fd7d6d847426cc3a634a8acb.png,train/labels/182_JPG.rf.f08e41e0fd7d6d847426cc3a634a8acb.txt
train/images/152_JPG.rf.c900e19bbaba982a3e9d21a7d32e1709.png,train/labels/152_JPG.rf.c900e19bbaba982a3e9d21a7d32e1709.txt
train/images/8_JPG.rf.70c1261a2b64f9323b8f8dc517a2729d.png,train/labels/8_JPG.rf.70c1261a2b64f9323b8f8dc517a2729d.txt
train/images/3_JPG.rf.b0a5481a53838f3a71866561ecd07088.png,train/labels/3_JPG.rf.b0a5481a53838f3a71866561ecd07088.txt
train/images/86_JPG.rf.16aee039fdd953b2beac4a16445c89e8.png,train/labels/86_JPG.rf.16aee039fdd953b2beac4a16445c89e8.txt
train/images/219_JPG.rf.d2e82f9433fb1dbda41abf6b590df2f9.png,train/labels/219_JPG.rf.d2e82f9433fb1dbda41abf6b590df2f9.txt
train/images/Screenshot-2025-01-31-104623_png.rf.7bd4ad4d537cae46083248a9ed37f250.png,train/labels/Screenshot-2025-01-31-104623_png.rf.7bd4ad4d537cae46083248a9ed37f250.txt
train/images/Screenshot-2025-01-30-095004_png.rf.ecc528dabbca06c5c330277eff254b73.png,train/labels/Screenshot-2025-01-30-095004_png.rf.ecc528dabbca06c5c330277eff254b73.txt
train/images/142_JPG.rf.950ad53bd46cefa82ab2dd7116a3f910.png,train/labels/142_JPG.rf.950ad53bd46cefa82ab2dd7116a3f910.txt
train/images/278_JPG.rf.6591fdee315a3c2a2f0daffb4607a397.png,train/labels/278_JPG.rf.6591fdee315a3c2a2f0daffb4607a397.txt
train/images/Screenshot-2025-01-30-143932_png.rf.df33da05cc9080c45823d493fe0c89a5.png,train/labels/Screenshot-2025-01-30-143932_png.rf.df33da05cc9080c45823d493fe0c89a5.txt
train/images/24_JPG.rf.ada96a8f0472fc47d8c0d5ef44a8a501.png,train/labels/24_JPG.rf.ada96a8f0472fc47d8c0d5ef44a8a501.txt
train/images/279_JPG.rf.1a1c13a20a2e1aef24069df6c9f7e43d.png,train/labels/279_JPG.rf.1a1c13a20a2e1aef24069df6c9f7e43d.txt
train/images/281_JPG.rf.7234fc3b3028b862567c645679760a00.png,train/labels/281_JPG.rf.7234fc3b3028b862567c645679760a00.txt
train/images/10_JPG.rf.1ef17b2132674995ab7abe80f1cf2496.png,train/labels/10_JPG.rf.1ef17b2132674995ab7abe80f1cf2496.txt
train/images/Screenshot-2025-01-30-100602_png.rf.5a7df93bbd369cbe5a78d58abf26c151.png,train/labels/Screenshot-2025-01-30-100602_png.rf.5a7df93bbd369cbe5a78d58abf26c151.txt
train/images/274_JPG.rf.3739d550a1aabfc9507f700a433c9c15.png,train/labels/274_JPG.rf.3739d550a1aabfc9507f700a433c9c15.txt
train/images/Screenshot-2025-01-30-144310_png.rf.5689d1ca8f8ce36c126efa7e041a6b31.png,train/labels/Screenshot-2025-01-30-144310_png.rf.5689d1ca8f8ce36c126efa7e041a6b31.txt
train/images/263_JPG.rf.c1a9d70a6dc9178b39dc1cfc0c10fa96.png,train/labels/263_JPG.rf.c1a9d70a6dc9178b39dc1cfc0c10fa96.txt
train/images/190_JPG.rf.a35e384deeff2a7bc8c5c24f9236ebcf.png,train/labels/190_JPG.rf.a35e384deeff2a7bc8c5c24f9236ebcf.txt
train/images/298_JPG.rf.049b1db3f741b111db311ba0f42743e9.png,train/labels/298_JPG.rf.049b1db3f741b111db311ba0f42743e9.txt
train/images/24_JPG.rf.0f7624854cfa7846be158f84db5b8da7.png,train/labels/24_JPG.rf.0f7624854cfa7846be158f84db5b8da7.txt
train/images/75_JPG.rf.74b20f0c82e9e87887e589288bca35c1.png,train/labels/75_JPG.rf.74b20f0c82e9e87887e589288bca35c1.txt
train/images/222_JPG.rf.6c712ea4c2553748d41287bda503275a.png,train/labels/222_JPG.rf.6c712ea4c2553748d41287bda503275a.txt
train/images/21_JPG.rf.1ee250636e71d5f747279d8a27a2b09f.png,train/labels/21_JPG.rf.1ee250636e71d5f747279d8a27a2b09f.txt
train/images/251_JPG.rf.724c51ace87516ad7d652e053c0f6182.png,train/labels/251_JPG.rf.724c51ace87516ad7d652e053c0f6182.txt
train/images/39_JPG.rf.786b58bb4f5506006db3461c49bfba30.png,train/labels/39_JPG.rf.786b58bb4f5506006db3461c49bfba30.txt
train/images/229_JPG.rf.56be863b69d112e4f67aa6143439d4c6.png,train/labels/229_JPG.rf.56be863b69d112e4f67aa6143439d4c6.txt
train/images/188_JPG.rf.62fde81efb8e76a74603b1ff5953346e.png,train/labels/188_JPG.rf.62fde81efb8e76a74603b1ff5953346e.txt
train/images/297_JPG.rf.f099deac6131ac236ecf4d4c4c9576ec.png,train/labels/297_JPG.rf.f099deac6131ac236ecf4d4c4c9576ec.txt
train/images/Screenshot-2025-01-30-164113_png.rf.eb099b9f4ee5a26fe7ade47213d80176.png,train/labels/Screenshot-2025-01-30-164113_png.rf.eb099b9f4ee5a26fe7ade47213d80176.txt
train/images/166_JPG.rf.ba80ef6883cedb3d7ca5a464ef0458ca.png,train/labels/166_JPG.rf.ba80ef6883cedb3d7ca5a464ef0458ca.txt
train/images/Screenshot-2025-01-30-094328_png.rf.6cc64f63f3bb4d28acaa027b7576d54f.png,train/labels/Screenshot-2025-01-30-094328_png.rf.6cc64f63f3bb4d28acaa027b7576d54f.txt
train/images/195_JPG.rf.08bb031ea14b04430a8b723e9ca1d68e.png,train/labels/195_JPG.rf.08bb031ea14b04430a8b723e9ca1d68e.txt
train/images/Screenshot-2025-01-30-102458_png.rf.3704dfc75e8d596c7816b601cee581a5.png,train/labels/Screenshot-2025-01-30-102458_png.rf.3704dfc75e8d596c7816b601cee581a5.txt
train/images/Screenshot-2025-01-30-142257_png.rf.15a4887e595dfa5dfef85c9e86220433.png,train/labels/Screenshot-2025-01-30-142257_png.rf.15a4887e595dfa5dfef85c9e86220433.txt
train/images/165_JPG.rf.ec078ae4fbc47205f8294c27532c7d28.png,train/labels/165_JPG.rf.ec078ae4fbc47205f8294c27532c7d28.txt
train/images/106_JPG.rf.95e1ace9ea021e564e9e7047ccde6a02.png,train/labels/106_JPG.rf.95e1ace9ea021e564e9e7047ccde6a02.txt
train/images/116_JPG.rf.fde463f0dedcb0ddc05ffef48131aaa1.png,train/labels/116_JPG.rf.fde463f0dedcb0ddc05ffef48131aaa1.txt
train/images/151_JPG.rf.70a5273f5a79ec8f46e921b170b7f298.png,train/labels/151_JPG.rf.70a5273f5a79ec8f46e921b170b7f298.txt
train/images/Screenshot-2025-01-30-170608_png.rf.1e04d9d11e0c644149abf07753d3224b.png,train/labels/Screenshot-2025-01-30-170608_png.rf.1e04d9d11e0c644149abf07753d3224b.txt
train/images/97_JPG.rf.555a7c616736cbcb82f6cfc265c012a1.png,train/labels/97_JPG.rf.555a7c616736cbcb82f6cfc265c012a1.txt
train/images/25_JPG.rf.b301dc20d5cba4b295993491d8017a9c.png,train/labels/25_JPG.rf.b301dc20d5cba4b295993491d8017a9c.txt
train/images/180_JPG.rf.ea85460ea1819b17ed9c6993e90690d6.png,train/labels/180_JPG.rf.ea85460ea1819b17ed9c6993e90690d6.txt
train/images/56_JPG.rf.659fdf015dc71c568413194eb565759c.png,train/labels/56_JPG.rf.659fdf015dc71c568413194eb565759c.txt
train/images/138_JPG.rf.2459cd043be5548326071c15b410d893.png,train/labels/138_JPG.rf.2459cd043be5548326071c15b410d893.txt
train/images/228_JPG.rf.d24a4d2bf92b139077a9ed3a9d3cecbd.png,train/labels/228_JPG.rf.d24a4d2bf92b139077a9ed3a9d3cecbd.txt
train/images/Screenshot-2025-01-31-104553_png.rf.9e8e1207852561166b09d6b1914b9269.png,train/labels/Screenshot-2025-01-31-104553_png.rf.9e8e1207852561166b09d6b1914b9269.txt
train/images/210_JPG.rf.2d4df2d2a7a78b2bf10aed33ce2ad647.png,train/labels/210_JPG.rf.2d4df2d2a7a78b2bf10aed33ce2ad647.txt
train/images/239_JPG.rf.06baf58d87584cb5d79151e534f52930.png,train/labels/239_JPG.rf.06baf58d87584cb5d79151e534f52930.txt
train/images/46_JPG.rf.c5e9dca92aa30792a8e49002a40c0772.png,train/labels/46_JPG.rf.c5e9dca92aa30792a8e49002a40c0772.txt
train/images/Screenshot-2025-01-30-100546_png.rf.62626c467faffc8058a6834a652932bb.png,train/labels/Screenshot-2025-01-30-100546_png.rf.62626c467faffc8058a6834a652932bb.txt
